Record_Type|State_Code|Station_Id|Travel_Dir|Travel_Lane|Year_Record|F_System|Num_Lanes|Sample_Type_Volume|Num_Lanes_Volume|Method_Volume|Sample_Type_Class|Num_Lanes_Class|Method_Class|Algorithm_Volume|Num_Classes|Sample_Type_Truck|Num_Lanes_Truck|Method_Truck|Calibration|Data_Retrieval|Type_Sensor_1|Type_Sensor_2|Primary_Purpose|LRS_Id|LRS_Point|Latitude|Longitude|SHRP_Id|Prev_Station_Id|Year_Established|Year_Discontinued|County_Code|Is_Sample|Sample_Id|NHS|Posted_Route_Signing|Posted_Signed_Route|Con_Route_Signing|Con_Signed_Route|Station_Location
S|15|000228|3|1|15|3U|4|T|4|3| |0|0| |13|T|0|0| |2|L|Z|P|000092003990|  4040|21328228|157886501|    |      |08|  |003|Y|00092x003990|Y|4|00000092|4|00000092|Nimitz Hwy RT 92  MP 4.04                         
S|13|000095|3|1|15|1U|4|T|4|3|H|4|3|F|15| |0|0| |2|L|P|P|002451041500|  1525|33474800| 82086670|    |      |03|  |245|Y|041500100800|Y|1|00000520|0|        |I-520/SR415 S OF I-20 & WHEELR RD, AUGSTA, RICHMND
S|12|870137|7|4|15|2U|4|T|4|3|H|4|3|F|15|N|0|0| |2|L|P|P|008726000000| 29668|25925020| 80301900|0000|000137|89|  |086|N|            |Y|3|00000826|0|00000000|SR 826/PALMETTO XPWY,2600' E OF NW 67TH AV,DADE CO
S|15|000228|3|2|15|3U|4|T|4|3| |0|0| |13|T|0|0| |2|L|Z|P|000092003990|  4040|21328228|157886501|    |      |08|  |003|Y|00092x003990|Y|4|00000092|4|00000092|Nimitz Hwy RT 92  MP 4.04                         
S|13|000101|3|1|15|1U|4|T|4|3|H|4|3|F|15| |0|0| |2|L|P|P|001211040200|  1680|33765245| 84512519|    |      |00|09|121|N|            |Y|1|00000020|0|        |I-20/SR402 0.9 MI E OF SR70 IN FULTN CO MP 49 & 50
S|12|870178|1|3|15|3U|3|T|3|3|H|3|3|F|15|N|0|0| |2|L|N|P|008703000000|  6323|25718830| 80271220|0000|000178|89|  |086|N|            |Y|2|00000001|3|00000005|SR-5/US-1,S OF GRANADA BLVD,CORAL GABLES,DADE CO. 
S|15|000228|7|1|15|3U|5|T|5|3| |0|0| |13|T|0|0| |2|L|Z|P|000092003990|  4040|21328228|157886501|    |      |08|  |003|Y|00092x003990|Y|4|00000092|4|00000092|Nimitz Hwy RT 92  MP 4.04                         
S|13|000102|3|1|15|3U|2|T|2|3|H|2|3|F|15| |0|0| |2|L|P|P|000951023400| 14645|31585770| 84212290|    |      |00|  |095|N|            |N|3|00000234|0|        |SR234 @FOREST GLEN DR, ALBANY, DOUGHRTY CO MP14&15
S|12|870187|7|3|15|2U|4|T|4|3|H|4|3|F|15|N|0|0| |2|L|P|P|008720000000|  3328|25781720| 80345740|0000|000187|91|  |086|Y|872000000200|Y|3|00000836|0|00000000|SR-836, 1.4 MI E OF NW 107TH AVE UNDERPASS,DADE CO
S|12|870188|3|2|15|3U|3|T|3|3|H|3|3|F|15|N|0|0| |2|L|P|P|008700100000| 13770|25687940| 80341000|0000|000188|91|  |086|N|            |N|3|00000094|0|00000000|SR-94/KENDALL DR,150' W OF SW 91ST AVE,DADE CO.   
S|15|00036B|3|2|15|4R|2|T|2|3| |0|0| |13|T|0|0| |2|L|Z|P|000000003600|  6280|20913767|156386861|    |      |07|  |009|Y|00036x003370|N|4|00000036|4|00000036|Hana Hwy  - RT 30 MP 6.28                         
S|13|000200|5|2|15|1U|4|T|4|3|H|4|3|F|15| |0|0| |2|L|P|P|001211040700|   410|33634030| 84490120|    |      |03|  |121|Y|040700100620|Y|1|00000285|0|        |I-285/SR407 N OF I-85 NR WASHINGTON RD, ATL       
S|13|000122|1|1|15|1U|3|T|3|3|H|3|3|F|15| |0|0| |2|L|P|P|000471040100| 13350|34984900| 85201460|    |      |02|  |047|Y|040100112680|Y|1|00000075|0|        |I-75/SR401 @TN SL, CATOOSA CO (SOUTH) MP 354 & 355
S|13|000111|5|1|15|1R|3|T|3|3|H|3|3|F|15| |0|0| |2|L|P|P|002251040100|  9895|32667800| 83744760|    |      |00|  |225|Y|040100109190|Y|1|00000075|0|        |I-75/SR401 0.56 MI N OF SR49, PEACH CO MP 149/150 
S|13|000201|7|1|15|1R|2|T|2|3|H|2|3|F|15| |0|0| |2|L|P|P|000831040900|   680|34977260| 85457270|    |      |03|  |083|N|            |Y|1|00000024|0|        |I-24/SR409 B/T TENNSSEE SL & I-59, TRENTN, DADE CO
S|13|000102|7|1|15|3U|2|T|2|3|H|2|3|F|15| |0|0| |2|L|P|P|000951023400| 14645|31585770| 84212290|    |      |00|  |095|N|            |N|3|00000234|0|        |SR234 @FOREST GLEN DR, ALBANY, DOUGHRTY CO MP14&15
S|12|870193|3|2|15|2U|2|T|2|3|H|2|3|F|15|N|0|0| |2|L|P|P|008702100000|  2430|25695520| 80320280|0000|000193|91|  |086|Y|870210002725|N|3|00000878|0|00000000|SR-878, 0.2 MI W SR 826, DADE CO.                 
S|15|000411|2|1|15|1U|2|T|2|3|H|2|3|F|13|T|2|5|C|2|B|L|P|000000000300|  1280|21380383|157903851|    |      |97|  |003|Y|00003x001100|Y|2|00000003|2|00000003|H-3 FRWY AT MP 1.28                               
S|13|000210|1|3|15|3U|3|T|3|3|H|3|3|F|15| |0|0| |2|L|P|P|001211000300| 10325|33783930| 84407150|    |      |03|  |121|N|            |Y|2|00000019|2|00000041|US19,41/SR3 (N'SIDE DR) N OF 11TH ST, ATL         
S|13|000126|1|1|15|1U|2|T|2|3|H|2|3|F|15| |0|0| |2|L|P|P|001511041300|   360|33548530| 84267980|    |      |02|  |151|Y|041300100000|Y|1|00000675|0|        |I-675/SR413 N OF I-75 @CLAYTON CO LINE, STOCKBRDGE
S|13|000112|7|1|15|2U|2|T|2|3|H|2|3|F|15| |0|0| |2|L|P|P|001351031600|  1345|33962980| 84080810|    |      |02|  |135|Y|031600100820|Y|3|00000316|0|        |SR316 W OF SUGARLF PKY @HERRNGTN RD, LAWRENCEVLE  
S|13|000202|3|1|15|1R|2|T|2|3|H|2|3|F|15| |0|0| |2|L|P|P|000831040900|  4070|34982910| 85409810|    |      |03|  |083|N|            |Y|1|00000024|0|        |I-24/SR409 B/T SR299 & TENNSSEE SL, WILDWOOD, DADE
S|13|000109|1|2|15|2U|4|T|4|3|H|4|3|F|15| |0|0| |2|L|P|P|001211040000| 17385|34046980| 84303120|    |      |02|  |121|N|            |Y|2|00000019|3|00000400|US19/SR400 0.6 MI N OF MANSLL RD, ALPHRTTA MP17&18
S|12|870258|5|1|15|4U|2|T|2|3|H|2|3|F|15|N|0|0| |2|L|P|P|008703400000|  6906|25918700| 80187600|0000|000258|94|  |086|N|            |N|3|00000915|0|00000000|SR-915/NE 6TH AV,220' S OF NE 157TH ST,DADE CO.   
S|15|000C4K|3|1|15|1U|3|T|3|3|H|3|3|F|13|T|3|5|C|2|P|L|P|000000020100|  3190|21344313|157892629|    |      |09|  |003|Y|00201x003100|Y|2|00000201|2|00000201|INTERSTATE ROUTE H-201 @ M.P. 3.26                
S|13|000210|5|3|15|3U|3|T|3|3|H|3|3|F|15| |0|0| |2|L|P|P|001211000300| 10325|33783930| 84407150|    |      |03|  |121|N|            |Y|2|00000019|2|00000041|US19,41/SR3 (N'SIDE DR) N OF 11TH ST, ATL         
S|13|000126|5|1|15|1U|3|T|3|3|H|3|3|F|15| |0|0| |2|L|P|P|001511041300|   360|33548530| 84267980|    |      |02|  |151|Y|041300100000|Y|1|00000675|0|        |I-675/SR413 N OF I-75 @CLAYTON CO LINE, STOCKBRDGE
S|13|000113|3|2|15|2U|2|T|2|3|H|2|3|F|15| |0|0| |2|L|P|P|001211016600| 13315|33697436| 84424340|    |      |00|  |121|N|            |Y|3|00000166|0|        |SR166 0.4 MI E OF SR-139, EAST POINT MP 13 & 14   
S|13|000117|5|1|15|1R|2|T|2|3|H|2|3|F|15| |0|0| |2|L|P|P|001451040300|   735|32866480| 85166270|    |      |02|  |145|N|            |Y|1|00000085|0|        |I-85/SR403 1.1 MI N OF ALA SL, W'PNT, HARRIS CO   
S|13|000202|7|2|15|1R|2|T|2|3|H|2|3|F|15| |0|0| |2|L|P|P|000831040900|  4070|34982910| 85409810|    |      |03|  |083|N|            |Y|1|00000024|0|        |I-24/SR409 B/T SR299 & TENNSSEE SL, WILDWOOD, DADE
S|13|000109|3|1|15|2U|3|T|3|3|H|3|3|F|15| |0|0| |2|L|P|P|001211040000| 17385|34046980| 84303120|    |      |02|  |121|N|            |Y|2|00000019|3|00000400|US19/SR400 0.6 MI N OF MANSLL RD, ALPHRTTA MP17&18
S|12|870258|5|2|15|4U|2|T|2|3|H|2|3|F|15|N|0|0| |2|L|P|P|008703400000|  6906|25918700| 80187600|0000|000258|94|  |086|N|            |N|3|00000915|0|00000000|SR-915/NE 6TH AV,220' S OF NE 157TH ST,DADE CO.   
S|15|000C7L|7|2|15|1U|6|T|6|3|H|6|3|F|13|T|6|5|C|2|P|L|P|000000000100| 11740|21388820|157941500|    |      |06|  |003|Y|00001x010890|Y|2|00000001|2|00000001|H-1 FRWY 200' WEST OF KAONOHI ST OVERPASS         
S|13|000214|5|1|15|1U|4|T|4|3|H|4|3|F|15| |0|0| |2|L|P|P|000211040100|  4015|       0|        0|    |      |03|  |021|N|            |Y|1|00000075|0|        |I-75/SR401 BTWN HARTLEY BRG RD & LARRY JUSTICE HWY
S|13|000127|5|2|15|1U|3|T|3|3|H|3|3|F|15| |0|0| |2|L|P|P|000391040500|   535|30752600| 81650950|    |      |02|  |039|N|            |Y|1|00000095|0|        |I-95/SR405 B/T FL SL & ST MARYS RD,  KINGSLAND, GA
S|13|000124|1|1|15|1U|5|T|5|3|H|5|3|F|15| |0|0| |2|L|P|P|000891040700| 24265|33679120| 84316050|    |      |02|  |089|N|            |Y|1|00000285|0|        |I-285/SR407 B/T BOULDERCREST & I-675 MP 51 & 52   
S|13|000214|5|3|15|1U|4|T|4|3|H|4|3|F|15| |0|0| |2|L|P|P|000211040100|  4015|       0|        0|    |      |03|  |021|N|            |Y|1|00000075|0|        |I-75/SR401 BTWN HARTLEY BRG RD & LARRY JUSTICE HWY
S|15|000C7L|7|5|15|1U|6|T|6|3|H|6|3|F|13|T|6|5|C|2|P|L|P|000000000100| 11740|21388820|157941500|    |      |06|  |003|Y|00001x010890|Y|2|00000001|2|00000001|H-1 FRWY 200' WEST OF KAONOHI ST OVERPASS         
S|12|870266|7|1|15|3U|2|T|3|3|H|3|3|F|15|N|0|0| |2|L|P|P|008712000000|  5858|25760780| 80422880|0000|000266|94|  |086|N|            |N|2|00000041|3|00000090|SR-90/US-41/SW 8TH ST,0.12 MI W OF 139TH AV,DADE C
S|13|000204|7|1|15|5R|1|T|1|3|H|1|3|F|15| |0|0| |2|L|P|P|002271013600|  4910|34520620| 84529050|    |      |03|  |227|N|            |N|3|00000136|0|        |SR136 W OF ELLIJAY RD NR SR5, TALK'G ROCK, PICKNS 
S|13|000109|5|3|15|2U|4|T|4|3|H|4|3|F|15| |0|0| |2|L|P|P|001211040000| 17385|34046980| 84303120|    |      |02|  |121|N|            |Y|2|00000019|3|00000400|US19/SR400 0.6 MI N OF MANSLL RD, ALPHRTTA MP17&18
S|13|000128|1|1|15|1R|2|T|2|3|H|2|3|F|15| |0|0| |2|L|P|P|001471040300|  1215|34476810| 83050710|    |      |02|  |147|Y|040300100320|Y|1|00000085|0|        |I-85/SR403 @SC LINE E OF SR77/SR366, HART CO      
S|13|000124|1|2|15|1U|5|T|5|3|H|5|3|F|15| |0|0| |2|L|P|P|000891040700| 24265|33679120| 84316050|    |      |02|  |089|N|            |Y|1|00000285|0|        |I-285/SR407 B/T BOULDERCREST & I-675 MP 51 & 52   
S|13|000216|1|2|15|1R|2|T|2|3|H|2|3|F|15| |0|0| |2|L|P|P|001351041900|  1880|34066460| 84010540|    |      |03|  |135|Y|036500100000|Y|1|00000985|3|00000419|I-985/SR419 N OF I-85/I-985 SPLIT @WOODWRD MILL RD
S|15|000H13|5|3|15|1U|5|T|5|3| |0|0| |13|T|0|0| |2|L|Z|P|000000000100| 13540|21369847|157926547|    |      |03|  |003|Y|00001x013120|Y|2|00000001|2|00000001|H-1 Freeway at Halawa Stream Bridge  MP 13.54     
S|12|870383|3|1|15|3R|2|T|2|3|H|2|3|F|15|N|0|0| |2|L|P|P|008712000000|  2672|25760880| 80454750|0000|000000|15|  |086|N|            |Y|2|00000041|3|00000090|SR-90/US-41/SW 8TH ST, 0.36 MI. W OF SW 157TH AV, 
S|13|000205|5|2|15|1R|2|T|2|3|H|2|3|F|15| |0|0| |2|L|P|P|001571040300|  1065|34112150| 83776890|    |      |03|  |157|N|            |Y|1|00000085|0|        |I-85/SR403 B/T BARRW CL & SR53/GREEN ST, BRASELTON
S|13|000109|7|1|15|2U|3|T|3|3|H|3|3|F|15| |0|0| |2|L|P|P|001211040000| 17385|34046980| 84303120|    |      |02|  |121|N|            |Y|2|00000019|3|00000400|US19/SR400 0.6 MI N OF MANSLL RD, ALPHRTTA MP17&18
S|13|000109|7|2|15|2U|3|T|3|3|H|3|3|F|15| |0|0| |2|L|P|P|001211040000| 17385|34046980| 84303120|    |      |02|  |121|N|            |Y|2|00000019|3|00000400|US19/SR400 0.6 MI N OF MANSLL RD, ALPHRTTA MP17&18
S|13|000128|5|1|15|1R|2|T|2|3|H|2|3|F|15| |0|0| |2|L|P|P|001471040300|  1215|34476810| 83050710|    |      |02|  |147|Y|040300100320|Y|1|00000085|0|        |I-85/SR403 @SC LINE E OF SR77/SR366, HART CO      
S|13|000125|3|2|15|1R|2|T|2|3|H|2|3|F|15| |1|0| |2|L|Q|P|001431040200|  2370|33680400| 85302100|    |      |02|  |143|N|            |Y|1|00000020|0|        |I-20/SR402 E OF  ALA SL NR OLD GA-100, TALLAPOOSA 
S|13|000224|5|1|15|5R|1|T|1|3|H|1|3|F|15| |0|0| |2|L|P|P|001911005700|  7840|31536600| 81454180|    |      |03|  |191|N|            |N|3|00000057|0|        |SR57 W OF I-95 NR STATE BARN RD NW, TOWNSEND      
S|15|000T6E|5|1|15|4R|1|T|1|3| |0|0| |13|T|0|0| |2|L|Z|P|000000001100|104140|19423480|155880433|    |      |92|  |001|Y|00011x103600|N|4|00000011|4|00000011|Mamalahoa Hwy RT 11 MP 104.14                     
S|12|870383|7|2|15|3R|2|T|2|3|H|2|3|F|15|N|0|0| |2|L|P|P|008712000000|  2672|25760880| 80454750|0000|000000|15|  |086|N|            |Y|2|00000041|3|00000090|SR-90/US-41/SW 8TH ST, 0.36 MI. W OF SW 157TH AV, 
S|13|000207|3|2|15|4R|2|T|2|3|H|2|3|F|15| |0|0| |2|L|P|P|002971001000|  8445|33805900| 83779540|    |      |03|  |297|Y|001000107090|Y|2|00000078|3|00000010|US78/SR10 E OF YOUTH MONROE RD NR ROWE RD, MONROE 
S|13|000113|3|1|15|2U|2|T|2|3|H|2|3|F|15| |0|0| |2|L|P|P|001211016600| 13315|33697436| 84424340|    |      |00|  |121|N|            |Y|3|00000166|0|        |SR166 0.4 MI E OF SR-139, EAST POINT MP 13 & 14   
S|13|000128|5|2|15|1R|2|T|2|3|H|2|3|F|15| |0|0| |2|L|P|P|001471040300|  1215|34476810| 83050710|    |      |02|  |147|Y|040300100320|Y|1|00000085|0|        |I-85/SR403 @SC LINE E OF SR77/SR366, HART CO      
S|13|000127|1|1|15|1U|3|T|3|3|H|3|3|F|15| |0|0| |2|L|P|P|000391040500|   535|30752600| 81650950|    |      |02|  |039|N|            |Y|1|00000095|0|        |I-95/SR405 B/T FL SL & ST MARYS RD,  KINGSLAND, GA
S|13|000227|3|2|15|4R|2|T|2|3|H|2|3|F|15| |0|0| |2|L|P|P|000291014400|  9175|31957170| 81323790|    |      |03|  |029|N|            |N|3|00000144|0|        |SR144 E OF I-95 B/T ROSEMNT & CARTR ST, RCHMND HIG
S|15|000T8M|5|1|15|3U|1|T|1|3| |0|0| |13|T|0|0| |2|L|Z|P|000000001900| 93740|19718650|156032824|    |      |92|  |001|Y|00019x092800|Y|4|00000019|4|00000019|Queen Kaahumanu Hwy RT 19 MP 93.74                
S|12|879947|1|2|15|3U|3|T|3|3|H|3|3|F|15|T|2|5|T|2|L|Q|P|008709000000| 13036|25873490| 80349100|0000|009947|10|  |086|N|            |Y|2|00000027|3|00000025|US-27, 2.1 MILES N OF PALMETTO EXPWY,MIAMI-DADE   
S|13|000209|3|1|15|4R|2|T|2|3|H|2|3|F|15| |0|0| |2|L|P|P|002551001600| 19390|33236476| 84820380|    |      |03|  |255|N|            |Y|3|00000016|0|        |SR16 W OF I-75 NR S MCDONOUGH RD, GRIFFIN         
S|13|000114|5|2|15|1U|2|T|2|3|H|2|3|F|15| |0|0| |2|L|P|P|000671041700|  5760|34068300| 84540030|    |      |03|  |067|N|            |Y|1|00000575|0|        |I-575/SR417 S OF SR92 @SHALLOWFRD RD, KENNESAW, GA
S|12|879947|5|1|15|3U|3|T|3|3|H|3|3|F|15|T|2|5|T|2|L|Q|P|008709000000| 13036|25873490| 80349100|0000|009947|10|  |086|N|            |Y|2|00000027|3|00000025|US-27, 2.1 MILES N OF PALMETTO EXPWY,MIAMI-DADE   
S|13|000130|5|6|15|1U|7|T|7|3|H|7|3|F|15| |0|0| |2|L|P|P|001351040300|   900|33908600| 84228560|    |      |04|09|135|N|            |Y|1|00000085|0|        |I-85/SR403 B/T DEKALB CL/JIMMY CARTR BLVD, NORCROS
S|13|000227|3|2|15|4U|2|T|2|3|H|2|3|F|15| |0|0| |2|L|P|P|000291014400|  9175|31957170| 81323790|    |      |03|  |029|N|            |N|3|00000144|0|        |SR144 E OF I-95 B/T ROSEMNT & CARTR ST, RCHMND HIG
S|15|001162|3|3|15|1U|6|T|6|3| |0|0| |13|T|0|0| |2|W|Z|P|000000000100| 16220|21338326|157923039|    |      |08|  |003|Y|00001x015830|Y|2|00000001|2|00000001|H-1 Freeway @M.P. 16.22                           
S|15|001229|7|4|15|1U|4|T|4|3|H|4|3|F|13|T|0|0|C|2|W|N|P|000000000100| 22940|21302125|157836902|0000|000000|13|00|003|Y|00001x022400|Y|2|00000001|2|00000001| INTERSTATE ROUTE H-1 M.P. 22.94                  
S|13|000130|1|5|15|1U|6|T|6|3|H|6|3|F|15| |0|0| |2|L|P|P|001351040300|   900|33908600| 84228560|    |      |04|09|135|N|            |Y|1|00000085|0|        |I-85/SR403 B/T DEKALB CL/JIMMY CARTR BLVD, NORCROS
S|13|000210|1|1|15|3U|3|T|3|3|H|3|3|F|15| |0|0| |2|L|P|P|001211000300| 10325|33783930| 84407150|    |      |03|  |121|N|            |Y|2|00000019|2|00000041|US19,41/SR3 (N'SIDE DR) N OF 11TH ST, ATL         
S|13|000229|1|2|15|1U|2|T|2|3|H|2|3|F|15| |0|0| |2|L|P|P|000671041700|   500|34002700| 84561200|    |      |03|  |067|N|            |Y|1|00000575|0|        |I-575/SR417 B/T I-75 & SR5CONN/ERNST BARRTT PKWY  
S|12|880314|5|1|15|3U|2|T|2|3|H|2|3|F|15|N|0|0| |2|L|P|P|008801000000|  8739|27633460| 80389300|0000|000314|95|  |061|Y|880100000550|N|2|00000001|3|00000005|SR-5/US-1,N. OF 17TH ST,VERO BCH.,INDIAN RIVER CO.
S|13|000131|1|1|15|1R|3|T|3|3|H|3|3|F|15| |0|0| |2|L|P|P|000151040100| 13730|34218710| 84752240|    |      |03|  |015|N|            |Y|1|00000075|0|        |I-75/SR401 1 MI N OF SR 20 IN ACWORTH, BARTOW CO  
S|15|00724A|3|2|15|1U|3|T|3|3| |0|0| |13|T|0|0| |2|L|Z|P|000000000100| 23550|21298154|157829102|    |      |07|  |003|Y|00001x023070|Y|2|00000001|2|00000001|H-1 Fwy at McCully St. OP MP 23.55                
S|13|000230|3|1|15|3U|3|T|3|3|H|3|3|F|15| |0|0| |2|L|P|P|001211009200| 70585|34062520| 84407310|    |      |03|  |121|N|            |Y|3|00000092|0|        |SR92/WDSTOCK RD W OF MTN PARK/BOWDEN RDS, ROSWELL 
S|13|000130|5|7|15|1U|7|T|7|3|H|7|3|F|15| |0|0| |2|L|P|P|001351040300|   900|33908600| 84228560|    |      |04|09|135|N|            |Y|1|00000085|0|        |I-85/SR403 B/T DEKALB CL/JIMMY CARTR BLVD, NORCROS
S|13|000213|3|2|15|1U|4|T|4|3|H|4|3|F|15| |0|0| |2|L|P|P|000211040400|   830|32851890| 83631170|    |      |03|  |021|N|            |Y|1|00000016|0|        |I-16/SR404 BTWN I-75 & SPG ST                     
S|13|000119|5|2|15|3R|2|T|2|3|H|2|3|F|15| |0|0| |2|L|P|P|002271051500|  3880|34410220| 84425060|    |      |02|  |227|N|            |Y|3|00000005|3|00000515|SR5,515 0.3 MI N OF SR108 IN JASPER, PICKENS CO   
S|12|899921|5|1|15|3U|2|T|2|3| |0|0| |15|N|0|0| |2|L|Q|P|008901000000|  3137|26997340| 80097260|0000|009921|95|  |085|N|            |N|2|00000001|3|00000005|SR-5/US-1,1.9 MI N OF PALM BEACH CO LINE,MARTIN CO
S|13|000132|1|2|15|1R|3|T|3|3|H|3|3|F|15| |0|0| |2|L|P|P|001911040500| 17790|31580490| 81430890|    |      |03|  |191|N|            |Y|1|00000095|0|        |I-95/SR405 N OF SR57 @YOUNG ISLAND RD, TWNSEND, GA
S|13|000213|3|3|15|1U|4|T|4|3|H|4|3|F|15| |0|0| |2|L|P|P|000211040400|   830|32851890| 83631170|    |      |03|  |021|N|            |Y|1|00000016|0|        |I-16/SR404 BTWN I-75 & SPG ST                     
S|13|000230|3|2|15|3U|3|T|3|3|H|3|3|F|15| |0|0| |2|L|P|P|001211009200| 70585|34062520| 84407310|    |      |03|  |121|N|            |Y|3|00000092|0|        |SR92/WDSTOCK RD W OF MTN PARK/BOWDEN RDS, ROSWELL 
S|13|000132|5|2|15|1R|3|T|3|3|H|3|3|F|15| |0|0| |2|L|P|P|001911040500| 17790|31580490| 81430890|    |      |03|  |191|N|            |Y|1|00000095|0|        |I-95/SR405 N OF SR57 @YOUNG ISLAND RD, TWNSEND, GA
S|13|000216|1|1|15|1R|2|T|2|3|H|2|3|F|15| |0|0| |2|L|P|P|001351041900|  1880|34066460| 84010540|    |      |03|  |135|Y|036500100000|Y|1|00000985|3|00000419|I-985/SR419 N OF I-85/I-985 SPLIT @WOODWRD MILL RD
S|13|000122|5|2|15|1U|3|T|3|3|H|3|3|F|15| |0|0| |2|L|P|P|000471040100| 13350|34984900| 85201460|    |      |02|  |047|Y|040100112680|Y|1|00000075|0|        |I-75/SR401 @TN SL, CATOOSA CO (SOUTH) MP 354 & 355
S|12|920265|3|3|15|3U|3|T|3|3|H|3|3|F|15|N|0|0| |2|L|P|P|009209000000| 20147|28304470| 81450190|0000|000265|94|  |097|Y|920900001251|N|2|00000192|3|00000530|ON US-192,0.2 MI E OF YATES RD,OSCEOLA CO.        
S|13|000216|5|2|15|1U|2|T|2|3|H|2|3|F|15| |0|0| |2|L|P|P|001351041900|  1880|34066460| 84010540|    |      |03|  |135|Y|036500100000|Y|1|00000985|0|        |I-985/SR419 N OF I-85/I-985 SPLIT @WOODWRD MILL RD
S|13|000218|5|1|15|5U|1|T|1|3|H|1|3|F|15| |0|0| |2|L|P|P|000592020300|  2090|33971550| 83315540|    |      |03|  |059|N|            |N|0|00000000|0|        |CR203/ATHENA DR B/T OLYMPIC DR/SPRG VLY RD, ATHENS
S|13|000123|1|3|15|1U|3|T|3|3|H|3|3|F|15| |0|0| |2|L|P|P|000891041300|  1355|33657660| 84325190|    |      |02|  |089|N|            |Y|1|00000675|0|        |I-675/SR413 @CLAYTN CO LINE, ATL, DEKALB CO MP 7/8
S|12|930101|7|4|15|3U|4|T|4|3|H|4|3|F|15|N|0|0| |2|L|P|P|009312000000| 17508|26680630| 80214610|0000|000101|57|  |099|N|            |Y|2|00000098|2|00000441|SR80/SOUTHERN BLV,1 MI W OF SR7/US441,PALM BCH CO.
S|13|000219|3|2|15|1R|2|T|2|3|H|2|3|F|15| |0|0| |2|L|P|P|000291040400|  2410|32199540| 81484620|    |      |03|  |029|Y|040400100006|Y|1|00000016|0|        |I-16/SR404 MP 141.2 WEST OF SR 30 (EXIT 143)      
S|13|000123|5|1|15|1U|3|T|3|3|H|3|3|F|15| |0|0| |2|L|P|P|000891041300|  1355|33657660| 84325190|    |      |02|  |089|N|            |Y|1|00000675|0|        |I-675/SR413 @CLAYTN CO LINE, ATL, DEKALB CO MP 7/8
S|12|930140|3|1|15|3R|2|T|1|3|H|1|3|F|15|N|0|0| |2|L|P|P|009331000000|  7504|26917350| 80313140|0000|000140|73|  |099|Y|933100000300|Y|3|00000710|0|00000000|SR-710/BEELINE HWY,3.6 MI SE OF SR-706,PALM BCH CO
S|13|000221|5|2|15|3U|2|T|2|3|H|2|3|F|15| |0|0| |2|L|P|P|001271002700| 12550|31243690| 81544830|    |      |03|  |127|N|            |Y|2|00000025|2|00000341|US25,341/SR27 W OF I-95 NR COWPEN CRK RD, BRUNSWCK
S|13|000230|7|3|15|3U|3|T|3|3|H|3|3|F|15| |0|0| |2|L|P|P|001211009200| 70585|34062520| 84407310|    |      |03|  |121|N|            |Y|3|00000092|0|        |SR92/WDSTOCK RD W OF MTN PARK/BOWDEN RDS, ROSWELL 
S|13|000136|5|1|15|5R|1|T|1|3|H|1|3|F|15| |0|0| |2|L|P|P|001172074100|  2960|34331190| 84122500|    |      |03|  |117|N|            |N|0|00000000|0|        |CR741/BANNISTER RD W OF SR 9 NR DAWSON CL, CUMMING
S|13|000225|7|2|15|4R|2|T|2|3|H|2|3|F|15| |0|0| |2|L|P|P|001791003800| 20160|31783580| 81387380|    |      |03|  |179|N|            |Y|2|00000084|3|00000038|US84/SR38 W OF I-95, MIDWAY, LIBERTY CO MP 20.7   
S|13|000124|5|3|15|1U|5|T|5|3|H|5|3|F|15| |0|0| |2|L|P|P|000891040700| 24265|33679120| 84316050|    |      |02|  |089|N|            |Y|1|00000285|0|        |I-285/SR407 B/T BOULDERCREST & I-675 MP 51 & 52   
S|12|930174|5|5|15|1U|6|T|6|3|H|6|3|F|15|N|0|0| |2|L|P|P|009322000000| 44963|26713470| 80082770|0000|000174|89|  |099|N|            |Y|1|00000095|3|00000009|SR 9 / I-95 @ CONGRESS AVE O/P,WPB,PBC            
S|13|000133|7|1|15|4U|1|T|1|3|H|1|3|F|15| |0|0| |2|L|P|P|000513235607|  1480|32081810| 81122150|    |      |03|  |051|Y|068000200370|N|0|00000000|0|        |CS 2356/LOUISVL RD E OF TELFAIR RD & I-516, SAVNNH
S|15|00C10K|1|1|15|1U|3|T|3|3|H|3|3|F|13|T|3|5|C|2|P|L|P|000000000100|  3430|21368787|158057398|    |      |10|  |003|Y|00001x001250|Y|2|00000001|2|00000001|H-1 FRWY AT MP 3.43                               
S|13|000232|7|2|15|1U|4|T|4|3|H|4|3|F|15| |0|0| |2|L|P|P|002451040200|   765|33490620| 82094800|    |      |03|  |245|Y|040200100080|Y|1|00000020|0|        |I-20/SR402 W OF I-520 @DEVORE PL, AUGUSTA, RICHMND
S|13|000137|5|1|15|3R|2|T|2|3|H|2|3|F|15| |0|0| |2|L|P|P|002271051500| 13220|34530440| 84515910|    |      |03|  |227|N|            |Y|3|00000005|3|00000515|SR5,515 N OF SR136 & CARNES MILL RD, TALKING ROCK 
S|13|000227|7|1|15|4R|2|T|2|3|H|2|3|F|15| |0|0| |2|L|P|P|000291014400|  9175|31957170| 81323790|    |      |03|  |029|N|            |N|3|00000144|0|        |SR144 E OF I-95 B/T ROSEMNT & CARTR ST, RCHMND HIG
